Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Reference,Scouting Report 1,Scouting Report 2,Scouting Report 3,Scouting Report 4,Scouting Report 5,Scouting Report 6,Scouting Report 7,Scouting Report 8
Lucas Torró,es ESP,MF,Osasuna,27.0,1994.0,33,32,2725,30.3,1,0,1,0,0,10,0,0.03,0.0,0.03,0.03,0.03,1.5,1.5,0.3,1.8,0.05,0.01,0.06,0.05,0.06,https://fbref.com/en/players/0e4fef6e/,https://fbref.com/en/players/0e4fef6e/scout/365_euro/Lucas-Torro-Scouting-Report,https://fbref.com/en/players/0e4fef6e/scout/11174/Lucas-Torro-Scouting-Report,https://fbref.com/en/players/0e4fef6e/scout/10731/Lucas-Torro-Scouting-Report,https://fbref.com/en/players/0e4fef6e/scout/2109/Lucas-Torro-Scouting-Report,,,,
Adama Traoré,es ESP,FWDF,Barcelona,25.0,1996.0,11,4,382,4.2,0,2,0,0,0,0,0,0.0,0.47,0.47,0.0,0.47,0.6,0.6,0.7,1.3,0.14,0.16,0.3,0.14,0.3,https://fbref.com/en/players/9a28eba4/,https://fbref.com/en/players/9a28eba4/scout/365_euro/Adama-Traore-Scouting-Report,https://fbref.com/en/players/9a28eba4/scout/11160/Adama-Traore-Scouting-Report,https://fbref.com/en/players/9a28eba4/scout/10728/Adama-Traore-Scouting-Report,https://fbref.com/en/players/9a28eba4/scout/3232/Adama-Traore-Scouting-Report,https://fbref.com/en/players/9a28eba4/scout/1889/Adama-Traore-Scouting-Report,,,
Óscar Trejo,ar ARG,MF,Rayo Vallecano,33.0,1988.0,32,24,2007,22.3,3,9,0,3,3,13,0,0.13,0.4,0.54,0.0,0.4,3.4,1.2,4.3,5.4,0.15,0.19,0.35,0.05,0.24,https://fbref.com/en/players/fc647b34/,https://fbref.com/en/players/fc647b34/scout/365_euro/Oscar-Trejo-Scouting-Report,https://fbref.com/en/players/fc647b34/scout/11174/Oscar-Trejo-Scouting-Report,https://fbref.com/en/players/fc647b34/scout/1886/Oscar-Trejo-Scouting-Report,,,,,
Manu Trigueros,es ESP,MFFW,Villarreal,29.0,1991.0,35,27,2178,24.2,6,4,6,0,0,3,0,0.25,0.17,0.41,0.25,0.41,4.9,4.9,2.6,7.5,0.2,0.11,0.31,0.2,0.31,https://fbref.com/en/players/963829d0/,https://fbref.com/en/players/963829d0/scout/365_euro/Manu-Trigueros-Scouting-Report,https://fbref.com/en/players/963829d0/scout/11174/Manu-Trigueros-Scouting-Report,https://fbref.com/en/players/963829d0/scout/10731/Manu-Trigueros-Scouting-Report,https://fbref.com/en/players/963829d0/scout/3239/Manu-Trigueros-Scouting-Report,https://fbref.com/en/players/963829d0/scout/1886/Manu-Trigueros-Scouting-Report,https://fbref.com/en/players/963829d0/scout/1652/Manu-Trigueros-Scouting-Report,,
Kieran Trippier,eng ENG,DF,Atlético Madrid,30.0,1990.0,15,12,976,10.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.4,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/21512407/,https://fbref.com/en/players/21512407/scout/365_euro/Kieran-Trippier-Scouting-Report,https://fbref.com/en/players/21512407/scout/11174/Kieran-Trippier-Scouting-Report,https://fbref.com/en/players/21512407/scout/10731/Kieran-Trippier-Scouting-Report,https://fbref.com/en/players/21512407/scout/3239/Kieran-Trippier-Scouting-Report,https://fbref.com/en/players/21512407/scout/1889/Kieran-Trippier-Scouting-Report,https://fbref.com/en/players/21512407/scout/1631/Kieran-Trippier-Scouting-Report,,
Beñat Turrientes,es ESP,MF,Real Sociedad,19.0,2002.0,8,1,207,2.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.19,0.08,0.27,0.19,0.27,https://fbref.com/en/players/068f4dec/,https://fbref.com/en/players/068f4dec/all_comps/Benat-Turrientes-Stats---All-Competitions,https://fbref.com/en/players/068f4dec/dom_lg/Benat-Turrientes-Domestic-League-Stats,https://fbref.com/en/players/068f4dec/dom_cup/Benat-Turrientes-Domestic-Cup-Stats,https://fbref.com/en/players/068f4dec/intl_cup/Benat-Turrientes-International-Cup-Stats,,,,
Samuel Umtiti,fr FRA,DF,Barcelona,27.0,1993.0,1,1,90,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/3eed9821/,https://fbref.com/en/players/3eed9821/scout/10731/Samuel-Umtiti-Scouting-Report,https://fbref.com/en/players/3eed9821/scout/3239/Samuel-Umtiti-Scouting-Report,https://fbref.com/en/players/3eed9821/scout/1886/Samuel-Umtiti-Scouting-Report,https://fbref.com/en/players/3eed9821/scout/1652/Samuel-Umtiti-Scouting-Report,,,,
Enes Ünal,tr TUR,FW,Getafe,24.0,1997.0,37,33,2798,31.1,16,1,14,2,4,8,0,0.51,0.03,0.55,0.45,0.48,10.2,7.1,1.8,9.0,0.33,0.06,0.39,0.23,0.29,https://fbref.com/en/players/f8eca1b6/,https://fbref.com/en/players/f8eca1b6/scout/365_euro/Enes-Unal-Scouting-Report,https://fbref.com/en/players/f8eca1b6/scout/11174/Enes-Unal-Scouting-Report,https://fbref.com/en/players/f8eca1b6/scout/10731/Enes-Unal-Scouting-Report,https://fbref.com/en/players/f8eca1b6/scout/3239/Enes-Unal-Scouting-Report,https://fbref.com/en/players/f8eca1b6/scout/1886/Enes-Unal-Scouting-Report,https://fbref.com/en/players/f8eca1b6/scout/1652/Enes-Unal-Scouting-Report,,
Myrto Uzuni,al ALB,MFFW,Granada,26.0,1995.0,15,9,856,9.5,1,1,1,0,0,4,0,0.11,0.11,0.21,0.11,0.21,1.5,1.5,1.0,2.5,0.16,0.1,0.26,0.16,0.26,https://fbref.com/en/players/01da7812/,https://fbref.com/en/players/01da7812/scout/365_euro/Myrto-Uzuni-Scouting-Report,https://fbref.com/en/players/01da7812/scout/11174/Myrto-Uzuni-Scouting-Report,,,,,,
Álvaro Vadillo,es ESP,MFDF,Espanyol,26.0,1994.0,3,0,7,0.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/61b62b33/,https://fbref.com/en/players/61b62b33/scout/3239/Alvaro-Vadillo-Scouting-Report,,,,,,,
Óscar Valentín,es ESP,MF,Rayo Vallecano,26.0,1994.0,35,29,2569,28.5,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,2.2,0.04,0.04,0.08,0.04,0.08,https://fbref.com/en/players/592f3158/,https://fbref.com/en/players/592f3158/scout/365_euro/Oscar-Valentin-Scouting-Report,https://fbref.com/en/players/592f3158/scout/11174/Oscar-Valentin-Scouting-Report,,,,,,
Germán Valera,es ESP,FWMF,Real Sociedad,19.0,2002.0,3,0,51,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,https://fbref.com/en/players/84f55b4a/,https://fbref.com/en/players/84f55b4a/matchlogs/2019-2020/passing/German-Valera-Match-Logs,https://fbref.com/en/players/84f55b4a/matchlogs/2021-2022/passing/German-Valera-Match-Logs,,,,,,
Martin Valjent,sk SVK,DF,Mallorca,25.0,1995.0,36,36,3181,35.3,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.8,0.01,0.02,0.02,0.01,0.02,https://fbref.com/en/players/f2c6ac01/,https://fbref.com/en/players/f2c6ac01/scout/365_euro/Martin-Valjent-Scouting-Report,https://fbref.com/en/players/f2c6ac01/scout/11174/Martin-Valjent-Scouting-Report,https://fbref.com/en/players/f2c6ac01/scout/3239/Martin-Valjent-Scouting-Report,,,,,
Jesús Vallejo,es ESP,DF,Real Madrid,24.0,1997.0,5,4,341,3.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,https://fbref.com/en/players/c2111b45/,https://fbref.com/en/players/c2111b45/scout/10731/Jesus-Vallejo-Scouting-Report,https://fbref.com/en/players/c2111b45/scout/3239/Jesus-Vallejo-Scouting-Report,https://fbref.com/en/players/c2111b45/scout/1652/Jesus-Vallejo-Scouting-Report,,,,,
Manu Vallejo,es ESP,MFFW,Alavés,24.0,1997.0,11,2,370,4.1,1,1,1,0,0,0,0,0.24,0.24,0.49,0.24,0.49,1.0,1.0,0.4,1.3,0.23,0.1,0.33,0.23,0.33,https://fbref.com/en/players/0bc4e720/,https://fbref.com/en/players/0bc4e720/scout/365_euro/Manu-Vallejo-Scouting-Report,https://fbref.com/en/players/0bc4e720/scout/11174/Manu-Vallejo-Scouting-Report,https://fbref.com/en/players/0bc4e720/scout/10731/Manu-Vallejo-Scouting-Report,,,,,
Manu Vallejo,es ESP,FWMF,Valencia,24.0,1997.0,9,0,98,1.1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.2,0.09,0.29,0.2,0.29,https://fbref.com/en/players/0bc4e720/,https://fbref.com/en/players/0bc4e720/scout/365_euro/Manu-Vallejo-Scouting-Report,https://fbref.com/en/players/0bc4e720/scout/11174/Manu-Vallejo-Scouting-Report,https://fbref.com/en/players/0bc4e720/scout/10731/Manu-Vallejo-Scouting-Report,,,,,
Federico Valverde,uy URU,MF,Real Madrid,23.0,1998.0,31,19,1833,20.4,0,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,1.0,1.0,2.1,3.0,0.05,0.1,0.15,0.05,0.15,https://fbref.com/en/players/0959c2a2/,https://fbref.com/en/players/0959c2a2/scout/365_euro/Federico-Valverde-Scouting-Report,https://fbref.com/en/players/0959c2a2/scout/11174/Federico-Valverde-Scouting-Report,https://fbref.com/en/players/0959c2a2/scout/10731/Federico-Valverde-Scouting-Report,https://fbref.com/en/players/0959c2a2/scout/3239/Federico-Valverde-Scouting-Report,https://fbref.com/en/players/0959c2a2/scout/1886/Federico-Valverde-Scouting-Report,https://fbref.com/en/players/0959c2a2/scout/1652/Federico-Valverde-Scouting-Report,,
José Luis García Vayá,es ESP,MF,Levante,22.0,1998.0,29,23,2012,22.4,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2.0,2.6,0.03,0.09,0.12,0.03,0.12,https://fbref.com/en/players/27dc1378/,https://fbref.com/en/players/27dc1378/scout/365_euro/Jose-Luis-Garcia-Vaya-Scouting-Report,https://fbref.com/en/players/27dc1378/scout/11174/Jose-Luis-Garcia-Vaya-Scouting-Report,,,,,,
Jesus Vazquez,es ESP,DF,Valencia,18.0,2003.0,15,8,813,9.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,0.07,0.02,0.1,0.07,0.1,https://fbref.com/en/players/106c142c/,https://fbref.com/en/players/106c142c/scout/365_euro/Jesus-Vazquez-Scouting-Report,https://fbref.com/en/players/106c142c/scout/11174/Jesus-Vazquez-Scouting-Report,,,,,,
Kevin Vázquez,es ESP,DF,Celta Vigo,28.0,1993.0,17,16,1334,14.8,0,1,0,0,0,3,0,0.0,0.07,0.07,0.0,0.07,0.4,0.4,0.5,0.9,0.03,0.04,0.06,0.03,0.06,https://fbref.com/en/players/ee923664/,https://fbref.com/en/players/ee923664/scout/365_euro/Kevin-Vazquez-Scouting-Report,https://fbref.com/en/players/ee923664/scout/11174/Kevin-Vazquez-Scouting-Report,https://fbref.com/en/players/ee923664/scout/10731/Kevin-Vazquez-Scouting-Report,https://fbref.com/en/players/ee923664/scout/3239/Kevin-Vazquez-Scouting-Report,,,,
Lucas Vázquez,es ESP,DF,Real Madrid,30.0,1991.0,29,20,1833,20.4,3,0,3,0,0,3,0,0.15,0.0,0.15,0.15,0.15,1.8,1.8,2.7,4.5,0.09,0.13,0.22,0.09,0.22,https://fbref.com/en/players/fd51b456/,https://fbref.com/en/players/fd51b456/scout/365_euro/Lucas-Vazquez-Scouting-Report,https://fbref.com/en/players/fd51b456/scout/11174/Lucas-Vazquez-Scouting-Report,https://fbref.com/en/players/fd51b456/scout/10731/Lucas-Vazquez-Scouting-Report,https://fbref.com/en/players/fd51b456/scout/3239/Lucas-Vazquez-Scouting-Report,https://fbref.com/en/players/fd51b456/scout/1886/Lucas-Vazquez-Scouting-Report,https://fbref.com/en/players/fd51b456/scout/1652/Lucas-Vazquez-Scouting-Report,,
Gabriel Veiga,es ESP,MF,Celta Vigo,19.0,2002.0,7,0,108,1.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/35a6e5c7/,https://fbref.com/en/players/35a6e5c7/all_comps/Gabriel-Veiga-Stats---All-Competitions,https://fbref.com/en/players/35a6e5c7/dom_lg/Gabriel-Veiga-Domestic-League-Stats,https://fbref.com/en/players/35a6e5c7/dom_cup/Gabriel-Veiga-Domestic-Cup-Stats,,,,,
Unai Vencedor Paris,es ESP,MF,Athletic Club,20.0,2000.0,34,29,2383,26.5,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,1.8,0.04,0.03,0.07,0.04,0.07,https://fbref.com/en/players/4112ace5/,https://fbref.com/en/players/4112ace5/scout/365_euro/Unai-Vencedor-Paris-Scouting-Report,https://fbref.com/en/players/4112ace5/scout/11174/Unai-Vencedor-Paris-Scouting-Report,https://fbref.com/en/players/4112ace5/scout/10731/Unai-Vencedor-Paris-Scouting-Report,,,,,
Gonzalo Verdú,es ESP,DF,Elche,32.0,1988.0,19,16,1397,15.5,0,0,0,0,0,11,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,https://fbref.com/en/players/1c2c55fc/,https://fbref.com/en/players/1c2c55fc/scout/365_euro/Gonzalo-Verdu-Scouting-Report,https://fbref.com/en/players/1c2c55fc/scout/11174/Gonzalo-Verdu-Scouting-Report,https://fbref.com/en/players/1c2c55fc/scout/10731/Gonzalo-Verdu-Scouting-Report,,,,,
Mikel Vesga,es ESP,MF,Athletic Club,28.0,1993.0,32,17,1358,15.1,2,0,2,0,0,7,2,0.13,0.0,0.13,0.13,0.13,0.9,0.9,0.9,1.8,0.06,0.06,0.12,0.06,0.12,https://fbref.com/en/players/b0fce72c/,https://fbref.com/en/players/b0fce72c/scout/365_euro/Mikel-Vesga-Scouting-Report,https://fbref.com/en/players/b0fce72c/scout/11174/Mikel-Vesga-Scouting-Report,https://fbref.com/en/players/b0fce72c/scout/10731/Mikel-Vesga-Scouting-Report,https://fbref.com/en/players/b0fce72c/scout/3239/Mikel-Vesga-Scouting-Report,https://fbref.com/en/players/b0fce72c/scout/1886/Mikel-Vesga-Scouting-Report,https://fbref.com/en/players/b0fce72c/scout/1652/Mikel-Vesga-Scouting-Report,,
Rúben Vezo,pt POR,DF,Levante,27.0,1994.0,32,27,2420,26.9,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,1.0,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/c67cd65c/,https://fbref.com/en/players/c67cd65c/matchlogs/2021-2022/keeper/Ruben-Vezo-Match-Logs,,,,,,,
Aleix Vidal,es ESP,DFMF,Espanyol,31.0,1989.0,31,21,1901,21.1,2,0,2,0,0,10,0,0.09,0.0,0.09,0.09,0.09,0.8,0.8,1.9,2.7,0.04,0.09,0.13,0.04,0.13,https://fbref.com/en/players/04965583/,https://fbref.com/en/players/04965583/scout/365_euro/Aleix-Vidal-Scouting-Report,https://fbref.com/en/players/04965583/scout/11174/Aleix-Vidal-Scouting-Report,https://fbref.com/en/players/04965583/scout/10731/Aleix-Vidal-Scouting-Report,https://fbref.com/en/players/04965583/scout/3239/Aleix-Vidal-Scouting-Report,https://fbref.com/en/players/04965583/scout/1886/Aleix-Vidal-Scouting-Report,https://fbref.com/en/players/04965583/scout/1652/Aleix-Vidal-Scouting-Report,,
Nacho Vidal,es ESP,DF,Osasuna,26.0,1995.0,35,33,2902,32.2,0,1,0,0,0,9,0,0.0,0.03,0.03,0.0,0.03,1.1,1.1,2.0,3.1,0.03,0.06,0.1,0.03,0.1,https://fbref.com/en/players/3a9c4b7b/,https://fbref.com/en/players/3a9c4b7b/scout/365_euro/Nacho-Vidal-Scouting-Report,https://fbref.com/en/players/3a9c4b7b/scout/11174/Nacho-Vidal-Scouting-Report,https://fbref.com/en/players/3a9c4b7b/scout/10731/Nacho-Vidal-Scouting-Report,https://fbref.com/en/players/3a9c4b7b/scout/3239/Nacho-Vidal-Scouting-Report,,,,
Dídac Vilà,es ESP,DFMF,Espanyol,32.0,1989.0,9,1,203,2.3,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.05,0.0,0.05,https://fbref.com/en/players/bad38a94/,https://fbref.com/en/players/bad38a94/scout/3239/Didac-Vila-Scouting-Report,https://fbref.com/en/players/bad38a94/scout/1886/Didac-Vila-Scouting-Report,https://fbref.com/en/players/bad38a94/scout/1652/Didac-Vila-Scouting-Report,,,,,
Tonny Vilhena,nl NED,MFFW,Espanyol,26.0,1995.0,17,13,928,10.3,1,1,1,0,0,4,0,0.1,0.1,0.19,0.1,0.19,1.0,1.0,0.9,1.9,0.1,0.09,0.18,0.1,0.18,https://fbref.com/en/players/c7069d87/,https://fbref.com/en/players/c7069d87/scout/365_euro/Tonny-Vilhena-Scouting-Report,https://fbref.com/en/players/c7069d87/scout/11174/Tonny-Vilhena-Scouting-Report,,,,,,
Daniel Villahermosa,es ESP,MF,Espanyol,20.0,2001.0,1,0,23,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/de903ae2/,https://fbref.com/en/players/de903ae2/matchlogs/2021-2022/passing/Daniel-Villahermosa-Match-Logs,,,,,,,
Asier Villalibre,es ESP,FW,Athletic Club,23.0,1997.0,19,3,548,6.1,2,0,2,0,0,0,0,0.33,0.0,0.33,0.33,0.33,2.2,2.2,0.1,2.3,0.36,0.01,0.37,0.36,0.37,https://fbref.com/en/players/57be54ec/,https://fbref.com/en/players/57be54ec/scout/365_euro/Asier-Villalibre-Scouting-Report,https://fbref.com/en/players/57be54ec/scout/11174/Asier-Villalibre-Scouting-Report,https://fbref.com/en/players/57be54ec/scout/10731/Asier-Villalibre-Scouting-Report,https://fbref.com/en/players/57be54ec/scout/3239/Asier-Villalibre-Scouting-Report,,,,
Gonzalo Villar,es ESP,MF,Getafe,23.0,1998.0,10,2,298,3.3,0,1,0,0,0,0,0,0.0,0.3,0.3,0.0,0.3,0.3,0.3,0.4,0.7,0.08,0.12,0.2,0.08,0.2,https://fbref.com/en/players/bdc74a8f/,https://fbref.com/en/players/bdc74a8f/scout/10730/Gonzalo-Villar-Scouting-Report,,,,,,,
Vitolo,es ESP,MFFW,Getafe,31.0,1989.0,7,1,221,2.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.02,0.06,0.07,0.02,0.07,https://fbref.com/en/players/db750822/,https://fbref.com/en/players/db750822/scout/3239/Vitolo-Scouting-Report,https://fbref.com/en/players/db750822/scout/1886/Vitolo-Scouting-Report,https://fbref.com/en/players/db750822/scout/1652/Vitolo-Scouting-Report,,,,,
Daniel Vivian,es ESP,DF,Athletic Club,22.0,1999.0,24,22,1986,22.1,2,1,2,0,0,2,0,0.09,0.05,0.14,0.09,0.14,1.8,1.8,0.2,2.0,0.08,0.01,0.09,0.08,0.09,https://fbref.com/en/players/ab7bf91d/,https://fbref.com/en/players/ab7bf91d/scout/365_euro/Daniel-Vivian-Scouting-Report,https://fbref.com/en/players/ab7bf91d/scout/11174/Daniel-Vivian-Scouting-Report,,,,,,
Šime Vrsaljko,hr CRO,DF,Atlético Madrid,29.0,1992.0,21,10,914,10.2,1,2,1,0,0,4,0,0.1,0.2,0.3,0.1,0.3,0.8,0.8,0.7,1.5,0.08,0.07,0.15,0.08,0.15,https://fbref.com/en/players/46a8347f/,https://fbref.com/en/players/46a8347f/scout/365_euro/Sime-Vrsaljko-Scouting-Report,https://fbref.com/en/players/46a8347f/scout/11174/Sime-Vrsaljko-Scouting-Report,https://fbref.com/en/players/46a8347f/scout/10731/Sime-Vrsaljko-Scouting-Report,https://fbref.com/en/players/46a8347f/scout/1896/Sime-Vrsaljko-Scouting-Report,https://fbref.com/en/players/46a8347f/scout/1652/Sime-Vrsaljko-Scouting-Report,,,
Nikola Vukčević,me MNE,MF,Levante,29.0,1991.0,6,0,118,1.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/4442fbcd/,https://fbref.com/en/players/4442fbcd/scout/10731/Nikola-Vukcevic-Scouting-Report,https://fbref.com/en/players/4442fbcd/scout/3239/Nikola-Vukcevic-Scouting-Report,https://fbref.com/en/players/4442fbcd/scout/1886/Nikola-Vukcevic-Scouting-Report,,,,,
Daniel Wass,dk DEN,DF,Atlético Madrid,32.0,1989.0,1,0,45,0.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/d83bbc54/,https://fbref.com/en/players/d83bbc54/scout/365_euro/Daniel-Wass-Scouting-Report,https://fbref.com/en/players/d83bbc54/scout/11174/Daniel-Wass-Scouting-Report,https://fbref.com/en/players/d83bbc54/scout/10731/Daniel-Wass-Scouting-Report,https://fbref.com/en/players/d83bbc54/scout/3239/Daniel-Wass-Scouting-Report,https://fbref.com/en/players/d83bbc54/scout/1886/Daniel-Wass-Scouting-Report,https://fbref.com/en/players/d83bbc54/scout/1652/Daniel-Wass-Scouting-Report,,
Daniel Wass,dk DEN,MF,Valencia,32.0,1989.0,19,19,1582,17.6,1,1,1,0,0,6,0,0.06,0.06,0.11,0.06,0.11,1.8,1.8,0.6,2.4,0.1,0.03,0.14,0.1,0.14,https://fbref.com/en/players/d83bbc54/,https://fbref.com/en/players/d83bbc54/scout/365_euro/Daniel-Wass-Scouting-Report,https://fbref.com/en/players/d83bbc54/scout/11174/Daniel-Wass-Scouting-Report,https://fbref.com/en/players/d83bbc54/scout/10731/Daniel-Wass-Scouting-Report,https://fbref.com/en/players/d83bbc54/scout/3239/Daniel-Wass-Scouting-Report,https://fbref.com/en/players/d83bbc54/scout/1886/Daniel-Wass-Scouting-Report,https://fbref.com/en/players/d83bbc54/scout/1652/Daniel-Wass-Scouting-Report,,
Iñaki Williams,es ESP,FW,Athletic Club,27.0,1994.0,38,32,2777,30.9,8,5,7,1,1,4,0,0.26,0.16,0.42,0.23,0.39,14.2,13.4,5.4,18.9,0.46,0.18,0.64,0.44,0.61,https://fbref.com/en/players/6a99e0b1/,https://fbref.com/en/players/6a99e0b1/scout/365_euro/Inaki-Williams-Scouting-Report,https://fbref.com/en/players/6a99e0b1/scout/11174/Inaki-Williams-Scouting-Report,https://fbref.com/en/players/6a99e0b1/scout/10731/Inaki-Williams-Scouting-Report,https://fbref.com/en/players/6a99e0b1/scout/3239/Inaki-Williams-Scouting-Report,https://fbref.com/en/players/6a99e0b1/scout/1886/Inaki-Williams-Scouting-Report,https://fbref.com/en/players/6a99e0b1/scout/1652/Inaki-Williams-Scouting-Report,,
Nico Williams,es ESP,MF,Athletic Club,19.0,2002.0,34,11,1337,14.9,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,1.5,4.6,0.21,0.1,0.31,0.21,0.31,https://fbref.com/en/players/afdc14d7/,https://fbref.com/en/players/afdc14d7/scout/365_euro/Nico-Williams-Scouting-Report,https://fbref.com/en/players/afdc14d7/scout/11174/Nico-Williams-Scouting-Report,,,,,,
Okay Yokuşlu,tr TUR,DFMF,Getafe,27.0,1994.0,11,5,465,5.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,https://fbref.com/en/players/e49ce451/,https://fbref.com/en/players/e49ce451/scout/365_euro/Okay-Yokuslu-Scouting-Report,https://fbref.com/en/players/e49ce451/scout/11174/Okay-Yokuslu-Scouting-Report,https://fbref.com/en/players/e49ce451/scout/10728/Okay-Yokuslu-Scouting-Report,https://fbref.com/en/players/e49ce451/scout/10731/Okay-Yokuslu-Scouting-Report,https://fbref.com/en/players/e49ce451/scout/3239/Okay-Yokuslu-Scouting-Report,https://fbref.com/en/players/e49ce451/scout/1886/Okay-Yokuslu-Scouting-Report,,
Okay Yokuşlu,tr TUR,DFMF,Celta Vigo,27.0,1994.0,8,1,140,1.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.15,0.0,0.15,0.15,0.15,https://fbref.com/en/players/e49ce451/,https://fbref.com/en/players/e49ce451/scout/365_euro/Okay-Yokuslu-Scouting-Report,https://fbref.com/en/players/e49ce451/scout/11174/Okay-Yokuslu-Scouting-Report,https://fbref.com/en/players/e49ce451/scout/10728/Okay-Yokuslu-Scouting-Report,https://fbref.com/en/players/e49ce451/scout/10731/Okay-Yokuslu-Scouting-Report,https://fbref.com/en/players/e49ce451/scout/3239/Okay-Yokuslu-Scouting-Report,https://fbref.com/en/players/e49ce451/scout/1886/Okay-Yokuslu-Scouting-Report,,
Joseba Zaldúa,es ESP,DF,Real Sociedad,29.0,1992.0,24,14,1172,13.0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.5,0.01,0.03,0.04,0.01,0.04,https://fbref.com/en/players/5ca20b7a/,https://fbref.com/en/players/5ca20b7a/scout/365_euro/Joseba-Zaldua-Scouting-Report,https://fbref.com/en/players/5ca20b7a/scout/11174/Joseba-Zaldua-Scouting-Report,https://fbref.com/en/players/5ca20b7a/scout/10731/Joseba-Zaldua-Scouting-Report,https://fbref.com/en/players/5ca20b7a/scout/3239/Joseba-Zaldua-Scouting-Report,https://fbref.com/en/players/5ca20b7a/scout/1886/Joseba-Zaldua-Scouting-Report,https://fbref.com/en/players/5ca20b7a/scout/1652/Joseba-Zaldua-Scouting-Report,,
Oier Zarraga,es ESP,MF,Athletic Club,22.0,1999.0,31,8,1166,13.0,1,0,0,1,1,5,0,0.08,0.0,0.08,0.0,0.0,1.3,0.5,0.2,0.7,0.1,0.02,0.12,0.04,0.06,https://fbref.com/en/players/968a1c2f/,https://fbref.com/en/players/968a1c2f/scout/365_euro/Oier-Zarraga-Scouting-Report,https://fbref.com/en/players/968a1c2f/scout/11174/Oier-Zarraga-Scouting-Report,,,,,,
Luca Zidane,fr FRA,GKMF,Rayo Vallecano,23.0,1998.0,8,8,645,7.2,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/c818c4d9/,https://fbref.com/en/players/c818c4d9/scout/365_euro/Luca-Zidane-Scouting-Report,https://fbref.com/en/players/c818c4d9/scout/11174/Luca-Zidane-Scouting-Report,,,,,,
