Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Reference,Scouting Report 1,Scouting Report 2,Scouting Report 3,Scouting Report 4,Scouting Report 5,Scouting Report 6,Scouting Report 7
Adil Rami,FRA,DF,Troyes,35,1985,17,14,1171,13.0,3,0,3,0,0,1,0,0.23,0.0,0.23,0.23,0.23,0.8,0.8,0.0,0.9,0.06,0.0,0.07,0.06,0.07,https://fbref.com/en/players/8dbff17c/,https://fbref.com/en/players/8dbff17c/scout/365_euro/Adil-Rami-Scouting-Report,https://fbref.com/en/players/8dbff17c/scout/11183/Adil-Rami-Scouting-Report,https://fbref.com/en/players/8dbff17c/scout/2104/Adil-Rami-Scouting-Report,https://fbref.com/en/players/8dbff17c/scout/1632/Adil-Rami-Scouting-Report,,,
Sergio Ramos,ESP,DF,Paris S-G,35,1986,12,8,801,8.9,2,0,2,0,0,3,1,0.22,0.0,0.22,0.22,0.22,1.6,1.6,0.0,1.6,0.18,0.0,0.18,0.18,0.18,https://fbref.com/en/players/08511d65/,https://fbref.com/en/players/08511d65/scout/365_euro/Sergio-Ramos-Scouting-Report,https://fbref.com/en/players/08511d65/scout/11183/Sergio-Ramos-Scouting-Report,https://fbref.com/en/players/08511d65/scout/10731/Sergio-Ramos-Scouting-Report,https://fbref.com/en/players/08511d65/scout/3239/Sergio-Ramos-Scouting-Report,https://fbref.com/en/players/08511d65/scout/1886/Sergio-Ramos-Scouting-Report,https://fbref.com/en/players/08511d65/scout/1652/Sergio-Ramos-Scouting-Report,
Elba Rashani,KVX,FWMF,Clermont Foot,28,1993,29,22,1759,19.5,8,3,8,0,0,3,0,0.41,0.15,0.56,0.41,0.56,5.0,5.0,2.8,7.8,0.25,0.15,0.4,0.25,0.4,https://fbref.com/en/players/25749008/,https://fbref.com/en/players/25749008/scout/365_euro/Elba-Rashani-Scouting-Report,https://fbref.com/en/players/25749008/scout/11183/Elba-Rashani-Scouting-Report,,,,,
Jeff Reine-Adélaïde,FRA,MF,Lyon,23,1998,10,1,198,2.2,0,1,0,0,0,0,0,0.0,0.45,0.45,0.0,0.45,0.2,0.2,1.3,1.5,0.1,0.59,0.68,0.1,0.68,https://fbref.com/en/players/d504b3e1/,https://fbref.com/en/players/d504b3e1/scout/10732/Jeff-Reine-Adelaide-Scouting-Report,https://fbref.com/en/players/d504b3e1/scout/3243/Jeff-Reine-Adelaide-Scouting-Report,https://fbref.com/en/players/d504b3e1/scout/2104/Jeff-Reine-Adelaide-Scouting-Report,,,,
Tiago Ribeiro,POR,FW,Monaco,19,2002,1,0,2,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/507d7569/,https://fbref.com/en/players/507d7569/matchlogs/2021-2022/passing/Tiago-Ribeiro-Match-Logs,,,,,,
Sergio Rico,ESP,GK,Paris S-G,27,1993,1,0,23,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/5f0241b2/,https://fbref.com/en/players/5f0241b2/scout/365_euro/Sergio-Rico-Scouting-Report,https://fbref.com/en/players/5f0241b2/scout/11174/Sergio-Rico-Scouting-Report,https://fbref.com/en/players/5f0241b2/scout/10732/Sergio-Rico-Scouting-Report,https://fbref.com/en/players/5f0241b2/scout/1889/Sergio-Rico-Scouting-Report,https://fbref.com/en/players/5f0241b2/scout/1652/Sergio-Rico-Scouting-Report,,
Renaud Ripart,FRA,FWDF,Troyes,28,1993,28,22,1893,21.0,2,2,2,0,0,2,0,0.1,0.1,0.19,0.1,0.19,3.6,3.6,1.3,5.0,0.17,0.06,0.24,0.17,0.24,https://fbref.com/en/players/beae3a73/,https://fbref.com/en/players/beae3a73/scout/365_euro/Renaud-Ripart-Scouting-Report,https://fbref.com/en/players/beae3a73/scout/11183/Renaud-Ripart-Scouting-Report,https://fbref.com/en/players/beae3a73/scout/10732/Renaud-Ripart-Scouting-Report,https://fbref.com/en/players/beae3a73/scout/3243/Renaud-Ripart-Scouting-Report,https://fbref.com/en/players/beae3a73/scout/2104/Renaud-Ripart-Scouting-Report,,
Mihailo Ristić,SRB,DF,Montpellier,25,1995,29,19,1803,20.0,1,3,1,0,0,3,1,0.05,0.15,0.2,0.05,0.2,0.6,0.6,1.9,2.5,0.03,0.1,0.12,0.03,0.12,https://fbref.com/en/players/ea0aa7e0/,https://fbref.com/en/players/ea0aa7e0/scout/365_euro/Mihailo-Ristic-Scouting-Report,https://fbref.com/en/players/ea0aa7e0/scout/11183/Mihailo-Ristic-Scouting-Report,https://fbref.com/en/players/ea0aa7e0/scout/10732/Mihailo-Ristic-Scouting-Report,https://fbref.com/en/players/ea0aa7e0/scout/3243/Mihailo-Ristic-Scouting-Report,,,
Maxence Rivera,FRA,FW,Saint-Étienne,19,2002,1,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/46a7b605/,https://fbref.com/en/players/46a7b605/all_comps/Maxence-Rivera-Stats---All-Competitions,https://fbref.com/en/players/46a7b605/dom_lg/Maxence-Rivera-Domestic-League-Stats,https://fbref.com/en/players/46a7b605/dom_cup/Maxence-Rivera-Domestic-Cup-Stats,,,,
Patrick Roberts,ENG,DF,Troyes,24,1997,1,0,14,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.19,0.0,1.19,1.19,1.19,https://fbref.com/en/players/59d93937/,https://fbref.com/en/players/59d93937/scout/1886/Patrick-Roberts-Scouting-Report,,,,,,
Stian Rode Gregersen,NOR,DF,Bordeaux,26,1995,24,22,1953,21.7,1,1,1,0,0,7,0,0.05,0.05,0.09,0.05,0.09,1.4,1.4,0.4,1.8,0.06,0.02,0.08,0.06,0.08,https://fbref.com/en/players/5f011e05/,https://fbref.com/en/players/5f011e05/scout/365_euro/Stian-Rode-Gregersen-Scouting-Report,https://fbref.com/en/players/5f011e05/scout/11183/Stian-Rode-Gregersen-Scouting-Report,,,,,
Gerson Rodrigues,LUX,FW,Troyes,26,1995,12,9,848,9.4,1,1,1,0,0,6,0,0.11,0.11,0.21,0.11,0.21,2.6,2.6,0.2,2.8,0.28,0.03,0.3,0.28,0.3,https://fbref.com/en/players/3814b753/,https://fbref.com/en/players/3814b753/scout/365_euro/Gerson-Rodrigues-Scouting-Report,https://fbref.com/en/players/3814b753/scout/11183/Gerson-Rodrigues-Scouting-Report,,,,,
Valentin Rongier,FRA,DFMF,Marseille,26,1994,32,25,2194,24.4,0,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,2.6,2.6,1.1,3.6,0.1,0.04,0.15,0.1,0.15,https://fbref.com/en/players/ed45c4a5/,https://fbref.com/en/players/ed45c4a5/scout/365_euro/Valentin-Rongier-Scouting-Report,https://fbref.com/en/players/ed45c4a5/scout/11183/Valentin-Rongier-Scouting-Report,https://fbref.com/en/players/ed45c4a5/scout/10732/Valentin-Rongier-Scouting-Report,https://fbref.com/en/players/ed45c4a5/scout/3243/Valentin-Rongier-Scouting-Report,https://fbref.com/en/players/ed45c4a5/scout/2104/Valentin-Rongier-Scouting-Report,https://fbref.com/en/players/ed45c4a5/scout/1632/Valentin-Rongier-Scouting-Report,
Pablo Rosario,NED,MF,Nice,24,1997,36,31,2729,30.3,0,2,0,0,0,7,0,0.0,0.07,0.07,0.0,0.07,1.2,1.2,1.1,2.3,0.04,0.04,0.08,0.04,0.08,https://fbref.com/en/players/1a6b7ea4/,https://fbref.com/en/players/1a6b7ea4/scout/365_euro/Pablo-Rosario-Scouting-Report,https://fbref.com/en/players/1a6b7ea4/scout/11183/Pablo-Rosario-Scouting-Report,,,,,
Roli Pereira de Sa,FRA,MF,Nantes,24,1996,17,5,573,6.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.0,0.06,0.09,0.15,0.06,0.15,https://fbref.com/en/players/60f58477/,https://fbref.com/en/players/60f58477/scout/365_euro/Roli-Pereira-de-Sa-Scouting-Report,https://fbref.com/en/players/60f58477/scout/11183/Roli-Pereira-de-Sa-Scouting-Report,,,,,
Mathys Saban,FRA,FWMF,Saint-Étienne,19,2002,3,0,73,0.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/7d9f3d69/,https://fbref.com/en/players/7d9f3d69/matchlogs/2020-2021/passing/Mathys-Saban-Match-Logs,https://fbref.com/en/players/7d9f3d69/matchlogs/2021-2022/passing/Mathys-Saban-Match-Logs,,,,,
Falaye Sacko,MLI,DF,Saint-Étienne,26,1995,9,8,667,7.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/6388e356/,https://fbref.com/en/players/6388e356/scout/365_euro/Falaye-Sacko-Scouting-Report,https://fbref.com/en/players/6388e356/scout/11183/Falaye-Sacko-Scouting-Report,,,,,
Rafiki Said Ahamada,FRA,MFFW,Brest,21,2000,14,0,122,1.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,0.19,0.06,0.25,0.19,0.25,https://fbref.com/en/players/c2e5f306/,https://fbref.com/en/players/c2e5f306/all_comps/Rafiki-Said-Ahamada-Stats---All-Competitions,https://fbref.com/en/players/c2e5f306/dom_lg/Rafiki-Said-Ahamada-Domestic-League-Stats,https://fbref.com/en/players/c2e5f306/dom_cup/Rafiki-Said-Ahamada-Domestic-Cup-Stats,,,,
Wesley Saïd,FRA,FWMF,Lens,26,1995,21,7,654,7.3,5,0,5,0,0,2,0,0.69,0.0,0.69,0.69,0.69,3.9,3.9,0.8,4.8,0.54,0.12,0.66,0.54,0.66,https://fbref.com/en/players/90fcf472/,https://fbref.com/en/players/90fcf472/scout/365_euro/Wesley-Said-Scouting-Report,https://fbref.com/en/players/90fcf472/scout/11183/Wesley-Said-Scouting-Report,https://fbref.com/en/players/90fcf472/scout/3243/Wesley-Said-Scouting-Report,https://fbref.com/en/players/90fcf472/scout/2104/Wesley-Said-Scouting-Report,https://fbref.com/en/players/90fcf472/scout/1632/Wesley-Said-Scouting-Report,,
Mamadou Sakho,FRA,DF,Montpellier,31,1990,29,29,2575,28.6,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.01,0.0,0.01,https://fbref.com/en/players/87935cf3/,https://fbref.com/en/players/87935cf3/matchlogs/2012-2013/keeper/Mamadou-Sakho-Match-Logs,,,,,,
Bakary Sako,MLI,FWMF,Saint-Étienne,33,1988,7,1,156,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.15,0.03,0.17,0.15,0.17,https://fbref.com/en/players/381d7d54/,https://fbref.com/en/players/381d7d54/scout/1631/Bakary-Sako-Scouting-Report,,,,,,
William Saliba,FRA,DF,Marseille,20,2001,36,36,3240,36.0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.8,2.4,0.04,0.02,0.07,0.04,0.07,https://fbref.com/en/players/972aeb2a/,https://fbref.com/en/players/972aeb2a/scout/365_euro/William-Saliba-Scouting-Report,https://fbref.com/en/players/972aeb2a/scout/11183/William-Saliba-Scouting-Report,https://fbref.com/en/players/972aeb2a/scout/10732/William-Saliba-Scouting-Report,https://fbref.com/en/players/972aeb2a/scout/3243/William-Saliba-Scouting-Report,https://fbref.com/en/players/972aeb2a/scout/2104/William-Saliba-Scouting-Report,,
Romain Salin,FRA,GK,Rennes,37,1984,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/74733221/,https://fbref.com/en/players/74733221/matchlogs/2018-2019/misc/Romain-Salin-Match-Logs,https://fbref.com/en/players/74733221/matchlogs/2019-2020/misc/Romain-Salin-Match-Logs,https://fbref.com/en/players/74733221/matchlogs/2020-2021/misc/Romain-Salin-Match-Logs,https://fbref.com/en/players/74733221/matchlogs/2021-2022/misc/Romain-Salin-Match-Logs,,,
Yoann Salmier,GUF,DF,Troyes,28,1992,31,30,2668,29.6,0,1,0,0,0,5,0,0.0,0.03,0.03,0.0,0.03,0.4,0.4,0.4,0.8,0.01,0.01,0.03,0.01,0.03,https://fbref.com/en/players/c3725db2/,https://fbref.com/en/players/c3725db2/scout/365_euro/Yoann-Salmier-Scouting-Report,https://fbref.com/en/players/c3725db2/scout/11183/Yoann-Salmier-Scouting-Report,https://fbref.com/en/players/c3725db2/scout/1632/Yoann-Salmier-Scouting-Report,,,,
Mama Samba Baldé,GNB,FWMF,Troyes,25,1995,30,20,1717,19.1,3,2,3,0,1,1,1,0.16,0.1,0.26,0.16,0.26,5.8,5.1,1.2,6.3,0.31,0.07,0.37,0.27,0.33,https://fbref.com/en/players/fb14aa28/,https://fbref.com/en/players/fb14aa28/scout/365_euro/Mama-Samba-Balde-Scouting-Report,https://fbref.com/en/players/fb14aa28/scout/11183/Mama-Samba-Balde-Scouting-Report,https://fbref.com/en/players/fb14aa28/scout/10732/Mama-Samba-Balde-Scouting-Report,https://fbref.com/en/players/fb14aa28/scout/3243/Mama-Samba-Balde-Scouting-Report,,,
Junior Sambia,FRA,DFFW,Montpellier,24,1996,30,16,1533,17.0,1,0,1,0,0,5,1,0.06,0.0,0.06,0.06,0.06,1.4,1.4,0.5,1.9,0.08,0.03,0.11,0.08,0.11,https://fbref.com/en/players/24eb7ed6/,https://fbref.com/en/players/24eb7ed6/scout/365_euro/Junior-Sambia-Scouting-Report,https://fbref.com/en/players/24eb7ed6/scout/11183/Junior-Sambia-Scouting-Report,https://fbref.com/en/players/24eb7ed6/scout/10732/Junior-Sambia-Scouting-Report,https://fbref.com/en/players/24eb7ed6/scout/3243/Junior-Sambia-Scouting-Report,https://fbref.com/en/players/24eb7ed6/scout/2104/Junior-Sambia-Scouting-Report,https://fbref.com/en/players/24eb7ed6/scout/1632/Junior-Sambia-Scouting-Report,
Renato Sanches,POR,MF,Lille,23,1997,25,20,1651,18.3,2,5,2,0,0,8,1,0.11,0.27,0.38,0.11,0.38,0.9,0.9,3.3,4.2,0.05,0.18,0.23,0.05,0.23,https://fbref.com/en/players/032f894e/,https://fbref.com/en/players/032f894e/scout/365_euro/Renato-Sanches-Scouting-Report,https://fbref.com/en/players/032f894e/scout/11183/Renato-Sanches-Scouting-Report,https://fbref.com/en/players/032f894e/scout/10732/Renato-Sanches-Scouting-Report,https://fbref.com/en/players/032f894e/scout/3243/Renato-Sanches-Scouting-Report,https://fbref.com/en/players/032f894e/scout/2109/Renato-Sanches-Scouting-Report,https://fbref.com/en/players/032f894e/scout/1631/Renato-Sanches-Scouting-Report,
Philippe Sandler,NED,DF,Troyes,24,1997,2,1,70,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/60740e70/,https://fbref.com/en/players/60740e70/all_comps/Philippe-Sandler-Stats---All-Competitions,https://fbref.com/en/players/60740e70/dom_lg/Philippe-Sandler-Domestic-League-Stats,https://fbref.com/en/players/60740e70/dom_cup/Philippe-Sandler-Domestic-Cup-Stats,,,,
Baptiste Santamaria,FRA,MFDF,Rennes,26,1995,34,28,2518,28.0,2,1,2,0,0,7,0,0.07,0.04,0.11,0.07,0.11,1.6,1.6,0.8,2.4,0.06,0.03,0.09,0.06,0.09,https://fbref.com/en/players/5e22e2a4/,https://fbref.com/en/players/5e22e2a4/scout/365_euro/Baptiste-Santamaria-Scouting-Report,https://fbref.com/en/players/5e22e2a4/scout/11183/Baptiste-Santamaria-Scouting-Report,https://fbref.com/en/players/5e22e2a4/scout/10737/Baptiste-Santamaria-Scouting-Report,https://fbref.com/en/players/5e22e2a4/scout/3243/Baptiste-Santamaria-Scouting-Report,https://fbref.com/en/players/5e22e2a4/scout/2104/Baptiste-Santamaria-Scouting-Report,https://fbref.com/en/players/5e22e2a4/scout/1632/Baptiste-Santamaria-Scouting-Report,
Pablo Sarabia,ESP,FW,Paris S-G,29,1992,2,0,22,0.2,1,0,1,0,0,1,0,4.09,0.0,4.09,4.09,4.09,0.8,0.8,0.0,0.8,3.27,0.0,3.27,3.27,3.27,https://fbref.com/en/players/9744ff80/,https://fbref.com/en/players/9744ff80/scout/365_euro/Pablo-Sarabia-Scouting-Report,https://fbref.com/en/players/9744ff80/scout/10732/Pablo-Sarabia-Scouting-Report,https://fbref.com/en/players/9744ff80/scout/3243/Pablo-Sarabia-Scouting-Report,https://fbref.com/en/players/9744ff80/scout/1886/Pablo-Sarabia-Scouting-Report,https://fbref.com/en/players/9744ff80/scout/1652/Pablo-Sarabia-Scouting-Report,,
Martin Satriano,ITA,FW,Brest,20,2001,15,11,932,10.4,4,0,4,0,0,5,0,0.39,0.0,0.39,0.39,0.39,3.3,3.3,0.1,3.5,0.32,0.01,0.34,0.32,0.34,https://fbref.com/en/players/86383d0e/,https://fbref.com/en/players/86383d0e/scout/365_euro/Martin-Satriano-Scouting-Report,https://fbref.com/en/players/86383d0e/scout/11183/Martin-Satriano-Scouting-Report,,,,,
Téji Savanier,FRA,MF,Montpellier,29,1991,29,28,2414,26.8,8,7,5,3,4,9,2,0.3,0.26,0.56,0.19,0.45,7.6,4.5,6.0,10.5,0.28,0.22,0.5,0.17,0.39,https://fbref.com/en/players/6bde367b/,https://fbref.com/en/players/6bde367b/scout/365_euro/Teji-Savanier-Scouting-Report,https://fbref.com/en/players/6bde367b/scout/11183/Teji-Savanier-Scouting-Report,https://fbref.com/en/players/6bde367b/scout/10732/Teji-Savanier-Scouting-Report,https://fbref.com/en/players/6bde367b/scout/3243/Teji-Savanier-Scouting-Report,https://fbref.com/en/players/6bde367b/scout/2104/Teji-Savanier-Scouting-Report,,
Morgan Schneiderlin,FRA,MF,Nice,31,1989,20,5,649,7.2,0,1,0,0,0,1,1,0.0,0.14,0.14,0.0,0.14,0.2,0.2,0.3,0.5,0.03,0.04,0.07,0.03,0.07,https://fbref.com/en/players/51b41c5c/,https://fbref.com/en/players/51b41c5c/scout/365_euro/Morgan-Schneiderlin-Scouting-Report,https://fbref.com/en/players/51b41c5c/scout/11183/Morgan-Schneiderlin-Scouting-Report,https://fbref.com/en/players/51b41c5c/scout/10732/Morgan-Schneiderlin-Scouting-Report,https://fbref.com/en/players/51b41c5c/scout/3232/Morgan-Schneiderlin-Scouting-Report,https://fbref.com/en/players/51b41c5c/scout/1889/Morgan-Schneiderlin-Scouting-Report,https://fbref.com/en/players/51b41c5c/scout/1631/Morgan-Schneiderlin-Scouting-Report,
Alidu Seidu,GHA,DF,Clermont Foot,21,2000,21,16,1410,15.7,0,0,0,0,0,7,2,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.9,0.04,0.02,0.06,0.04,0.06,https://fbref.com/en/players/cea59f02/,https://fbref.com/en/players/cea59f02/scout/365_euro/Alidu-Seidu-Scouting-Report,https://fbref.com/en/players/cea59f02/scout/11183/Alidu-Seidu-Scouting-Report,,,,,
Matz Sels,BEL,GK,Strasbourg,29,1992,37,37,3330,37.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/834b5c4c/,https://fbref.com/en/players/834b5c4c/scout/365_euro/Matz-Sels-Scouting-Report,https://fbref.com/en/players/834b5c4c/scout/11183/Matz-Sels-Scouting-Report,https://fbref.com/en/players/834b5c4c/scout/10732/Matz-Sels-Scouting-Report,https://fbref.com/en/players/834b5c4c/scout/3243/Matz-Sels-Scouting-Report,https://fbref.com/en/players/834b5c4c/scout/2104/Matz-Sels-Scouting-Report,,
Xherdan Shaqiri,SUI,FWMF,Lyon,29,1991,11,9,679,7.5,2,3,2,0,0,0,0,0.27,0.4,0.66,0.27,0.66,0.6,0.6,2.4,3.0,0.08,0.31,0.4,0.08,0.4,https://fbref.com/en/players/6421ec64/,https://fbref.com/en/players/6421ec64/scout/365_euro/Xherdan-Shaqiri-Scouting-Report,https://fbref.com/en/players/6421ec64/scout/365_mls/Xherdan-Shaqiri-Scouting-Report,https://fbref.com/en/players/6421ec64/scout/11499/Xherdan-Shaqiri-Scouting-Report,https://fbref.com/en/players/6421ec64/scout/11183/Xherdan-Shaqiri-Scouting-Report,https://fbref.com/en/players/6421ec64/scout/10728/Xherdan-Shaqiri-Scouting-Report,https://fbref.com/en/players/6421ec64/scout/1889/Xherdan-Shaqiri-Scouting-Report,https://fbref.com/en/players/6421ec64/scout/1631/Xherdan-Shaqiri-Scouting-Report
Mahame Siby,MLI,MFDF,Strasbourg,25,1996,2,0,17,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/6d075c67/,https://fbref.com/en/players/6d075c67/all_comps/Mahame-Siby-Stats---All-Competitions,https://fbref.com/en/players/6d075c67/dom_lg/Mahame-Siby-Domestic-League-Stats,https://fbref.com/en/players/6d075c67/dom_cup/Mahame-Siby-Domestic-Cup-Stats,,,,
Aboubakar Sidibé,FRA,FW,Clermont Foot,25,1996,1,0,6,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/ae5b93a0/,https://fbref.com/en/players/ae5b93a0/all_comps/Aboubakar-Sidibe-Stats---All-Competitions,https://fbref.com/en/players/ae5b93a0/dom_lg/Aboubakar-Sidibe-Domestic-League-Stats,https://fbref.com/en/players/ae5b93a0/dom_cup/Aboubakar-Sidibe-Domestic-Cup-Stats,,,,
Djibril Sidibé,FRA,DF,Monaco,29,1992,17,12,949,10.5,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,1.1,0.01,0.09,0.1,0.01,0.1,https://fbref.com/en/players/4c5b714f/,https://fbref.com/en/players/4c5b714f/scout/365_euro/Djibril-Sidibe-Scouting-Report,https://fbref.com/en/players/4c5b714f/scout/11183/Djibril-Sidibe-Scouting-Report,https://fbref.com/en/players/4c5b714f/scout/10732/Djibril-Sidibe-Scouting-Report,https://fbref.com/en/players/4c5b714f/scout/3232/Djibril-Sidibe-Scouting-Report,https://fbref.com/en/players/4c5b714f/scout/2104/Djibril-Sidibe-Scouting-Report,https://fbref.com/en/players/4c5b714f/scout/1632/Djibril-Sidibe-Scouting-Report,
Kaj Sierhuis,NED,FW,Reims,23,1998,2,1,80,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.11,0.21,0.1,0.21,https://fbref.com/en/players/9c2b1f11/,https://fbref.com/en/players/9c2b1f11/scout/10732/Kaj-Sierhuis-Scouting-Report,,,,,,
Caio Henrique Oliveira Silva,BRA,DF,Monaco,24,1997,34,31,2662,29.6,2,8,2,0,0,5,0,0.07,0.27,0.34,0.07,0.34,1.0,1.0,5.8,6.8,0.03,0.2,0.23,0.03,0.23,https://fbref.com/en/players/30af8b93/,https://fbref.com/en/players/30af8b93/scout/365_euro/Caio-Henrique-Oliveira-Silva-Scouting-Report,https://fbref.com/en/players/30af8b93/scout/11183/Caio-Henrique-Oliveira-Silva-Scouting-Report,https://fbref.com/en/players/30af8b93/scout/10732/Caio-Henrique-Oliveira-Silva-Scouting-Report,,,,
Gabriel Silva,BRA,DF,Saint-Étienne,30,1991,13,9,713,7.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.01,0.0,0.01,https://fbref.com/en/players/4914ed4a/,https://fbref.com/en/players/4914ed4a/scout/365_euro/Gabriel-Silva-Scouting-Report,https://fbref.com/en/players/4914ed4a/scout/11183/Gabriel-Silva-Scouting-Report,https://fbref.com/en/players/4914ed4a/scout/2104/Gabriel-Silva-Scouting-Report,https://fbref.com/en/players/4914ed4a/scout/1632/Gabriel-Silva-Scouting-Report,,,
Moses Simon,NGA,FWMF,Nantes,26,1995,30,29,2332,25.9,6,8,6,0,0,3,0,0.23,0.31,0.54,0.23,0.54,4.0,4.0,7.2,11.1,0.15,0.28,0.43,0.15,0.43,https://fbref.com/en/players/5f3eaaf5/,https://fbref.com/en/players/5f3eaaf5/scout/365_euro/Moses-Simon-Scouting-Report,https://fbref.com/en/players/5f3eaaf5/scout/11183/Moses-Simon-Scouting-Report,https://fbref.com/en/players/5f3eaaf5/scout/10732/Moses-Simon-Scouting-Report,https://fbref.com/en/players/5f3eaaf5/scout/3243/Moses-Simon-Scouting-Report,https://fbref.com/en/players/5f3eaaf5/scout/1886/Moses-Simon-Scouting-Report,,
Xavi Simons,NED,FWMF,Paris S-G,18,2003,6,1,132,1.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.21,0.07,0.29,0.21,0.29,https://fbref.com/en/players/da4d670f/,https://fbref.com/en/players/da4d670f/all_comps/Xavi-Simons-Stats---All-Competitions,https://fbref.com/en/players/da4d670f/dom_lg/Xavi-Simons-Domestic-League-Stats,https://fbref.com/en/players/da4d670f/dom_cup/Xavi-Simons-Domestic-Cup-Stats,,,,
Issouf Sissokho,MLI,MF,Bordeaux,19,2002,7,6,436,4.8,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.03,0.07,0.1,0.03,0.1,https://fbref.com/en/players/792a9d41/,https://fbref.com/en/players/792a9d41/all_comps/Issouf-Sissokho-Stats---All-Competitions,https://fbref.com/en/players/792a9d41/dom_lg/Issouf-Sissokho-Domestic-League-Stats,https://fbref.com/en/players/792a9d41/dom_cup/Issouf-Sissokho-Domestic-Cup-Stats,,,,
Ibrahima Sissoko,FRA,MFDF,Strasbourg,23,1997,35,26,2303,25.6,2,5,2,0,0,6,0,0.08,0.2,0.27,0.08,0.27,2.6,2.6,4.2,6.8,0.1,0.16,0.27,0.1,0.27,https://fbref.com/en/players/0f8418aa/,https://fbref.com/en/players/0f8418aa/scout/365_euro/Ibrahima-Sissoko-Scouting-Report,https://fbref.com/en/players/0f8418aa/scout/11183/Ibrahima-Sissoko-Scouting-Report,https://fbref.com/en/players/0f8418aa/scout/10732/Ibrahima-Sissoko-Scouting-Report,https://fbref.com/en/players/0f8418aa/scout/3243/Ibrahima-Sissoko-Scouting-Report,https://fbref.com/en/players/0f8418aa/scout/2104/Ibrahima-Sissoko-Scouting-Report,,
Nelson Sissoko,FRA,DF,Saint-Étienne,24,1997,1,1,45,0.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/12bd0579/,https://fbref.com/en/players/12bd0579/scout/10732/Nelson-Sissoko-Scouting-Report,,,,,,
