Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Reference,Scouting Report 1,Scouting Report 2,Scouting Report 3,Scouting Report 4,Scouting Report 5,Scouting Report 6,Scouting Report 7
Danilo Soares,BRA,DF,Bochum,29,1991,30,30,2564,28.5,0,1,0,0,0,4,0,0.0,0.04,0.04,0.0,0.04,0.5,0.5,1.2,1.8,0.02,0.04,0.06,0.02,0.06,https://fbref.com/en/players/c05f2f8c/,https://fbref.com/en/players/c05f2f8c/scout/365_euro/Danilo-Soares-Scouting-Report,https://fbref.com/en/players/c05f2f8c/scout/11193/Danilo-Soares-Scouting-Report,,,,,
Yann Sommer,SUI,GK,M'Gladbach,32,1988,33,33,2970,33.0,0,1,0,0,0,2,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.3,0.3,0.0,0.01,0.01,0.0,0.01,https://fbref.com/en/players/420c18a1/,https://fbref.com/en/players/420c18a1/scout/365_euro/Yann-Sommer-Scouting-Report,https://fbref.com/en/players/420c18a1/scout/11193/Yann-Sommer-Scouting-Report,https://fbref.com/en/players/420c18a1/scout/10737/Yann-Sommer-Scouting-Report,https://fbref.com/en/players/420c18a1/scout/3248/Yann-Sommer-Scouting-Report,https://fbref.com/en/players/420c18a1/scout/2109/Yann-Sommer-Scouting-Report,https://fbref.com/en/players/420c18a1/scout/1634/Yann-Sommer-Scouting-Report,
Borna Sosa,CRO,DF,Stuttgart,23,1998,28,28,2498,27.8,1,8,1,0,0,4,0,0.04,0.29,0.32,0.04,0.32,0.9,0.9,5.9,6.7,0.03,0.21,0.24,0.03,0.24,https://fbref.com/en/players/af0d79a9/,https://fbref.com/en/players/af0d79a9/scout/365_euro/Borna-Sosa-Scouting-Report,https://fbref.com/en/players/af0d79a9/scout/11193/Borna-Sosa-Scouting-Report,https://fbref.com/en/players/af0d79a9/scout/10737/Borna-Sosa-Scouting-Report,https://fbref.com/en/players/af0d79a9/scout/2109/Borna-Sosa-Scouting-Report,,,
Djibril Sow,SUI,MF,Eint Frankfurt,24,1997,31,28,2415,26.8,2,3,2,0,0,5,0,0.07,0.11,0.19,0.07,0.19,0.6,0.6,2.2,2.8,0.02,0.08,0.1,0.02,0.1,https://fbref.com/en/players/4c6facae/,https://fbref.com/en/players/4c6facae/scout/365_euro/Djibril-Sow-Scouting-Report,https://fbref.com/en/players/4c6facae/scout/11193/Djibril-Sow-Scouting-Report,https://fbref.com/en/players/4c6facae/scout/10737/Djibril-Sow-Scouting-Report,https://fbref.com/en/players/4c6facae/scout/3248/Djibril-Sow-Scouting-Report,,,
Jerry St. Juste,NED,DF,Mainz 05,24,1996,8,7,604,6.7,1,0,1,0,0,0,0,0.15,0.0,0.15,0.15,0.15,0.9,0.9,0.1,1.0,0.13,0.02,0.15,0.13,0.15,https://fbref.com/en/players/90339309/,https://fbref.com/en/players/90339309/scout/365_euro/Jerry-St-Juste-Scouting-Report,https://fbref.com/en/players/90339309/scout/11193/Jerry-St-Juste-Scouting-Report,https://fbref.com/en/players/90339309/scout/10737/Jerry-St-Juste-Scouting-Report,https://fbref.com/en/players/90339309/scout/3248/Jerry-St-Juste-Scouting-Report,,,
Anton Stach,GER,MF,Mainz 05,22,1998,29,20,1861,20.7,1,6,1,0,0,6,0,0.05,0.29,0.34,0.05,0.34,1.7,1.7,3.3,5.0,0.08,0.16,0.24,0.08,0.24,https://fbref.com/en/players/0f59a7bf/,https://fbref.com/en/players/0f59a7bf/scout/365_euro/Anton-Stach-Scouting-Report,https://fbref.com/en/players/0f59a7bf/scout/11193/Anton-Stach-Scouting-Report,,,,,
Kostas Stafylidis,GRE,DFMF,Bochum,27,1993,24,15,1388,15.4,0,1,0,0,0,3,1,0.0,0.06,0.06,0.0,0.06,0.5,0.5,0.9,1.3,0.03,0.06,0.09,0.03,0.09,https://fbref.com/en/players/861e0116/,https://fbref.com/en/players/861e0116/scout/365_euro/Kostas-Stafylidis-Scouting-Report,https://fbref.com/en/players/861e0116/scout/11193/Kostas-Stafylidis-Scouting-Report,https://fbref.com/en/players/861e0116/scout/2109/Kostas-Stafylidis-Scouting-Report,,,,
Josip Stanišić,CRO,DF,Bayern Munich,21,2000,13,6,644,7.2,1,0,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14,0.3,0.3,0.1,0.4,0.04,0.02,0.06,0.04,0.06,https://fbref.com/en/players/7ed08d5c/,https://fbref.com/en/players/7ed08d5c/scout/365_euro/Josip-Stanisic-Scouting-Report,https://fbref.com/en/players/7ed08d5c/scout/11193/Josip-Stanisic-Scouting-Report,,,,,
Niklas Stark,GER,DFMF,Hertha BSC,26,1995,26,22,2031,22.6,1,0,1,0,0,3,0,0.04,0.0,0.04,0.04,0.04,0.8,0.8,0.3,1.0,0.03,0.01,0.05,0.03,0.05,https://fbref.com/en/players/aad48be9/,https://fbref.com/en/players/aad48be9/scout/365_euro/Niklas-Stark-Scouting-Report,https://fbref.com/en/players/aad48be9/scout/11193/Niklas-Stark-Scouting-Report,https://fbref.com/en/players/aad48be9/scout/10737/Niklas-Stark-Scouting-Report,https://fbref.com/en/players/aad48be9/scout/3248/Niklas-Stark-Scouting-Report,https://fbref.com/en/players/aad48be9/scout/2109/Niklas-Stark-Scouting-Report,https://fbref.com/en/players/aad48be9/scout/1634/Niklas-Stark-Scouting-Report,
Renato Steffen,SUI,FWMF,Wolfsburg,29,1991,20,13,967,10.7,0,1,0,0,0,6,0,0.0,0.09,0.09,0.0,0.09,1.3,1.3,1.2,2.4,0.12,0.11,0.23,0.12,0.23,https://fbref.com/en/players/dd669209/,https://fbref.com/en/players/dd669209/scout/365_euro/Renato-Steffen-Scouting-Report,https://fbref.com/en/players/dd669209/scout/11193/Renato-Steffen-Scouting-Report,https://fbref.com/en/players/dd669209/scout/10737/Renato-Steffen-Scouting-Report,https://fbref.com/en/players/dd669209/scout/3248/Renato-Steffen-Scouting-Report,https://fbref.com/en/players/dd669209/scout/2109/Renato-Steffen-Scouting-Report,https://fbref.com/en/players/dd669209/scout/1634/Renato-Steffen-Scouting-Report,
Pascal Stenzel,GER,DF,Stuttgart,25,1996,16,9,899,10.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,0.03,0.02,0.05,0.03,0.05,https://fbref.com/en/players/99f7e9aa/,https://fbref.com/en/players/99f7e9aa/scout/365_euro/Pascal-Stenzel-Scouting-Report,https://fbref.com/en/players/99f7e9aa/scout/11193/Pascal-Stenzel-Scouting-Report,https://fbref.com/en/players/99f7e9aa/scout/10737/Pascal-Stenzel-Scouting-Report,https://fbref.com/en/players/99f7e9aa/scout/2109/Pascal-Stenzel-Scouting-Report,https://fbref.com/en/players/99f7e9aa/scout/1634/Pascal-Stenzel-Scouting-Report,,
Angelo Stiller,GER,MF,Hoffenheim,20,2001,26,18,1693,18.8,2,1,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16,1.0,1.0,1.1,2.1,0.05,0.06,0.11,0.05,0.11,https://fbref.com/en/players/3b1ed320/,https://fbref.com/en/players/3b1ed320/scout/365_euro/Angelo-Stiller-Scouting-Report,https://fbref.com/en/players/3b1ed320/scout/11193/Angelo-Stiller-Scouting-Report,,,,,
Lars Stindl,GER,MFFW,M'Gladbach,32,1988,26,20,1629,18.1,4,5,4,0,2,10,0,0.22,0.28,0.5,0.22,0.5,6.4,4.9,3.4,8.3,0.35,0.19,0.54,0.27,0.46,https://fbref.com/en/players/7cd6badb/,https://fbref.com/en/players/7cd6badb/scout/365_euro/Lars-Stindl-Scouting-Report,https://fbref.com/en/players/7cd6badb/scout/11193/Lars-Stindl-Scouting-Report,https://fbref.com/en/players/7cd6badb/scout/10737/Lars-Stindl-Scouting-Report,https://fbref.com/en/players/7cd6badb/scout/3248/Lars-Stindl-Scouting-Report,https://fbref.com/en/players/7cd6badb/scout/2109/Lars-Stindl-Scouting-Report,https://fbref.com/en/players/7cd6badb/scout/1634/Lars-Stindl-Scouting-Report,
Kevin Stöger,AUT,MFFW,Mainz 05,27,1993,23,1,419,4.7,1,1,1,0,0,3,0,0.21,0.21,0.43,0.21,0.43,1.6,1.6,1.5,3.1,0.35,0.32,0.67,0.35,0.67,https://fbref.com/en/players/e5649a78/,https://fbref.com/en/players/e5649a78/scout/10737/Kevin-Stoger-Scouting-Report,https://fbref.com/en/players/e5649a78/scout/3248/Kevin-Stoger-Scouting-Report,https://fbref.com/en/players/e5649a78/scout/2109/Kevin-Stoger-Scouting-Report,,,,
Tobias Strobl,GER,MFDF,Augsburg,31,1990,5,4,323,3.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,https://fbref.com/en/players/17780d2b/,https://fbref.com/en/players/17780d2b/scout/10737/Tobias-Strobl-Scouting-Report,https://fbref.com/en/players/17780d2b/scout/3248/Tobias-Strobl-Scouting-Report,https://fbref.com/en/players/17780d2b/scout/2109/Tobias-Strobl-Scouting-Report,,,,
Niklas Süle,GER,DF,Bayern Munich,25,1995,28,19,1837,20.4,1,2,1,0,0,2,0,0.05,0.1,0.15,0.05,0.15,1.4,1.4,1.0,2.4,0.07,0.05,0.12,0.07,0.12,https://fbref.com/en/players/e33c06cf/,https://fbref.com/en/players/e33c06cf/scout/365_euro/Niklas-Sule-Scouting-Report,https://fbref.com/en/players/e33c06cf/scout/11193/Niklas-Sule-Scouting-Report,https://fbref.com/en/players/e33c06cf/scout/10737/Niklas-Sule-Scouting-Report,https://fbref.com/en/players/e33c06cf/scout/3248/Niklas-Sule-Scouting-Report,https://fbref.com/en/players/e33c06cf/scout/2109/Niklas-Sule-Scouting-Report,https://fbref.com/en/players/e33c06cf/scout/1634/Niklas-Sule-Scouting-Report,
Ádám Szalai,HUN,FW,Mainz 05,33,1987,12,2,260,2.9,1,0,1,0,0,1,0,0.35,0.0,0.35,0.35,0.35,1.0,1.0,0.5,1.5,0.33,0.18,0.51,0.33,0.51,https://fbref.com/en/players/53e07d0b/,https://fbref.com/en/players/53e07d0b/scout/10737/Adam-Szalai-Scouting-Report,https://fbref.com/en/players/53e07d0b/scout/3248/Adam-Szalai-Scouting-Report,https://fbref.com/en/players/53e07d0b/scout/2109/Adam-Szalai-Scouting-Report,https://fbref.com/en/players/53e07d0b/scout/1634/Adam-Szalai-Scouting-Report,,,
Dominik Szoboszlai,HUN,MFFW,RB Leipzig,20,2000,31,15,1543,17.1,6,8,6,0,1,2,0,0.35,0.47,0.82,0.35,0.82,4.8,4.1,5.1,9.2,0.28,0.3,0.58,0.24,0.54,https://fbref.com/en/players/934e1968/,https://fbref.com/en/players/934e1968/scout/365_euro/Dominik-Szoboszlai-Scouting-Report,https://fbref.com/en/players/934e1968/scout/11193/Dominik-Szoboszlai-Scouting-Report,,,,,
Jonathan Tah,GER,DF,Leverkusen,25,1996,33,33,2878,32.0,2,2,2,0,0,4,0,0.06,0.06,0.13,0.06,0.13,1.1,1.1,1.0,2.2,0.04,0.03,0.07,0.04,0.07,https://fbref.com/en/players/bd142efb/,https://fbref.com/en/players/bd142efb/scout/365_euro/Jonathan-Tah-Scouting-Report,https://fbref.com/en/players/bd142efb/scout/11193/Jonathan-Tah-Scouting-Report,https://fbref.com/en/players/bd142efb/scout/10737/Jonathan-Tah-Scouting-Report,https://fbref.com/en/players/bd142efb/scout/3248/Jonathan-Tah-Scouting-Report,https://fbref.com/en/players/bd142efb/scout/2109/Jonathan-Tah-Scouting-Report,https://fbref.com/en/players/bd142efb/scout/1634/Jonathan-Tah-Scouting-Report,
Edmond Tapsoba,BFA,DF,Leverkusen,22,1999,22,19,1814,20.2,1,0,1,0,0,1,0,0.05,0.0,0.05,0.05,0.05,0.4,0.4,0.0,0.4,0.02,0.0,0.02,0.02,0.02,https://fbref.com/en/players/a73c8f95/,https://fbref.com/en/players/a73c8f95/scout/365_euro/Edmond-Tapsoba-Scouting-Report,https://fbref.com/en/players/a73c8f95/scout/11193/Edmond-Tapsoba-Scouting-Report,https://fbref.com/en/players/a73c8f95/scout/10737/Edmond-Tapsoba-Scouting-Report,https://fbref.com/en/players/a73c8f95/scout/3248/Edmond-Tapsoba-Scouting-Report,,,
Niklas Tauer,GER,DFMF,Mainz 05,20,2001,11,6,487,5.4,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.05,0.0,0.05,0.05,0.05,https://fbref.com/en/players/27270af4/,https://fbref.com/en/players/27270af4/scout/365_euro/Niklas-Tauer-Scouting-Report,https://fbref.com/en/players/27270af4/scout/11193/Niklas-Tauer-Scouting-Report,,,,,
Robert Tesche,GER,MF,Bochum,34,1987,11,5,349,3.9,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,https://fbref.com/en/players/037130ca/,https://fbref.com/en/players/037130ca/all_comps/Robert-Tesche-Stats---All-Competitions,https://fbref.com/en/players/037130ca/dom_lg/Robert-Tesche-Domestic-League-Stats,https://fbref.com/en/players/037130ca/dom_cup/Robert-Tesche-Domestic-Cup-Stats,https://fbref.com/en/players/037130ca/intl_cup/Robert-Tesche-International-Cup-Stats,,,
Cedric Teuchert,GER,MFFW,Union Berlin,24,1997,6,0,105,1.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.19,0.06,0.25,0.19,0.25,https://fbref.com/en/players/f956479d/,https://fbref.com/en/players/f956479d/scout/10737/Cedric-Teuchert-Scouting-Report,,,,,,
Jan Thielmann,GER,MFFW,Köln,19,2002,29,10,1192,13.2,3,3,3,0,0,6,0,0.23,0.23,0.45,0.23,0.45,1.4,1.4,2.2,3.6,0.1,0.17,0.27,0.1,0.27,https://fbref.com/en/players/fd53759d/,https://fbref.com/en/players/fd53759d/scout/365_euro/Jan-Thielmann-Scouting-Report,https://fbref.com/en/players/fd53759d/scout/11193/Jan-Thielmann-Scouting-Report,https://fbref.com/en/players/fd53759d/scout/10737/Jan-Thielmann-Scouting-Report,https://fbref.com/en/players/fd53759d/scout/3248/Jan-Thielmann-Scouting-Report,,,
Erik Thommy,GER,DFFW,Stuttgart,26,1994,11,1,274,3.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,0.14,0.15,0.29,0.14,0.29,https://fbref.com/en/players/df8e7b62/,https://fbref.com/en/players/df8e7b62/scout/3248/Erik-Thommy-Scouting-Report,https://fbref.com/en/players/df8e7b62/scout/2109/Erik-Thommy-Scouting-Report,https://fbref.com/en/players/df8e7b62/scout/1634/Erik-Thommy-Scouting-Report,,,,
Marcus Thuram,FRA,FWMF,M'Gladbach,23,1997,21,9,979,10.9,3,0,3,0,0,2,0,0.28,0.0,0.28,0.28,0.28,5.4,5.4,1.5,7.0,0.5,0.14,0.64,0.5,0.64,https://fbref.com/en/players/6f8cd6d0/,https://fbref.com/en/players/6f8cd6d0/scout/365_euro/Marcus-Thuram-Scouting-Report,https://fbref.com/en/players/6f8cd6d0/scout/11193/Marcus-Thuram-Scouting-Report,https://fbref.com/en/players/6f8cd6d0/scout/10737/Marcus-Thuram-Scouting-Report,https://fbref.com/en/players/6f8cd6d0/scout/3248/Marcus-Thuram-Scouting-Report,https://fbref.com/en/players/6f8cd6d0/scout/2104/Marcus-Thuram-Scouting-Report,https://fbref.com/en/players/6f8cd6d0/scout/1632/Marcus-Thuram-Scouting-Report,
Alexis Tibidi,FRA,FWMF,Stuttgart,17,2003,13,2,385,4.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.7,0.08,0.08,0.16,0.08,0.16,https://fbref.com/en/players/ca6f4846/,https://fbref.com/en/players/ca6f4846/matchlogs/2021-2022/passing/Alexis-Tibidi-Match-Logs,,,,,,
Steffen Tigges,GER,FWMF,Dortmund,23,1998,9,0,112,1.2,3,0,3,0,0,0,0,2.41,0.0,2.41,2.41,2.41,1.0,1.0,0.2,1.2,0.79,0.19,0.99,0.79,0.99,https://fbref.com/en/players/6b8887c2/,https://fbref.com/en/players/6b8887c2/all_comps/Steffen-Tigges-Stats---All-Competitions,https://fbref.com/en/players/6b8887c2/dom_lg/Steffen-Tigges-Domestic-League-Stats,https://fbref.com/en/players/6b8887c2/dom_cup/Steffen-Tigges-Domestic-Cup-Stats,https://fbref.com/en/players/6b8887c2/intl_cup/Steffen-Tigges-International-Cup-Stats,,,
Malik Tillman,USA,FWMF,Bayern Munich,19,2002,4,1,104,1.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,0.18,0.36,0.55,0.18,0.55,https://fbref.com/en/players/a5420709/,https://fbref.com/en/players/a5420709/all_comps/Malik-Tillman-Stats---All-Competitions,https://fbref.com/en/players/a5420709/dom_lg/Malik-Tillman-Domestic-League-Stats,https://fbref.com/en/players/a5420709/dom_cup/Malik-Tillman-Domestic-Cup-Stats,https://fbref.com/en/players/a5420709/intl_cup/Malik-Tillman-International-Cup-Stats,https://fbref.com/en/players/a5420709/nat_tm/Malik-Tillman-National-Team-Stats,,
Timothy Tillman,GER,MF,Greuther Fürth,22,1999,29,23,2004,22.3,1,2,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,1.6,1.6,2.2,3.9,0.07,0.1,0.17,0.07,0.17,https://fbref.com/en/players/a5bea1fb/,https://fbref.com/en/players/a5bea1fb/scout/365_euro/Timothy-Tillman-Scouting-Report,https://fbref.com/en/players/a5bea1fb/scout/11193/Timothy-Tillman-Scouting-Report,,,,,
Umut Tohumcu,GER,MF,Hoffenheim,16,2004,1,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/e547d3cf/,https://fbref.com/en/players/e547d3cf/matchlogs/2021-2022/passing/Umut-Tohumcu-Match-Logs,,,,,,
Corentin Tolisso,FRA,MF,Bayern Munich,26,1994,15,8,703,7.8,2,1,2,0,0,0,0,0.26,0.13,0.38,0.26,0.38,1.3,1.3,1.8,3.1,0.17,0.23,0.4,0.17,0.4,https://fbref.com/en/players/652d4c37/,https://fbref.com/en/players/652d4c37/scout/365_euro/Corentin-Tolisso-Scouting-Report,https://fbref.com/en/players/652d4c37/scout/11193/Corentin-Tolisso-Scouting-Report,https://fbref.com/en/players/652d4c37/scout/10737/Corentin-Tolisso-Scouting-Report,https://fbref.com/en/players/652d4c37/scout/3248/Corentin-Tolisso-Scouting-Report,https://fbref.com/en/players/652d4c37/scout/1634/Corentin-Tolisso-Scouting-Report,,
Tiago Tomás,POR,FW,Stuttgart,19,2002,14,13,1075,11.9,4,0,4,0,0,2,0,0.33,0.0,0.33,0.33,0.33,3.7,3.7,0.9,4.5,0.31,0.07,0.38,0.31,0.38,https://fbref.com/en/players/b492126a/,https://fbref.com/en/players/b492126a/scout/365_euro/Tiago-Tomas-Scouting-Report,https://fbref.com/en/players/b492126a/scout/11193/Tiago-Tomas-Scouting-Report,,,,,
Jordan Torunarigha,GER,DF,Hertha BSC,23,1997,7,6,483,5.4,0,1,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19,0.2,0.2,0.0,0.2,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/f86cabbd/,https://fbref.com/en/players/f86cabbd/scout/365_euro/Jordan-Torunarigha-Scouting-Report,https://fbref.com/en/players/f86cabbd/scout/11193/Jordan-Torunarigha-Scouting-Report,https://fbref.com/en/players/f86cabbd/scout/10737/Jordan-Torunarigha-Scouting-Report,https://fbref.com/en/players/f86cabbd/scout/3248/Jordan-Torunarigha-Scouting-Report,https://fbref.com/en/players/f86cabbd/scout/2109/Jordan-Torunarigha-Scouting-Report,https://fbref.com/en/players/f86cabbd/scout/1634/Jordan-Torunarigha-Scouting-Report,
Almamy Touré,MLI,DF,Eint Frankfurt,25,1996,10,5,506,5.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.15,0.0,0.15,0.15,0.15,https://fbref.com/en/players/c8c60119/,https://fbref.com/en/players/c8c60119/scout/365_euro/Almamy-Toure-Scouting-Report,https://fbref.com/en/players/c8c60119/scout/11193/Almamy-Toure-Scouting-Report,https://fbref.com/en/players/c8c60119/scout/10737/Almamy-Toure-Scouting-Report,https://fbref.com/en/players/c8c60119/scout/3248/Almamy-Toure-Scouting-Report,https://fbref.com/en/players/c8c60119/scout/2109/Almamy-Toure-Scouting-Report,https://fbref.com/en/players/c8c60119/scout/1632/Almamy-Toure-Scouting-Report,
Lucas Tousart,FRA,MF,Hertha BSC,24,1997,30,22,1962,21.8,2,0,2,0,0,3,0,0.09,0.0,0.09,0.09,0.09,1.8,1.8,0.9,2.6,0.08,0.04,0.12,0.08,0.12,https://fbref.com/en/players/71ec39ef/,https://fbref.com/en/players/71ec39ef/scout/365_euro/Lucas-Tousart-Scouting-Report,https://fbref.com/en/players/71ec39ef/scout/11193/Lucas-Tousart-Scouting-Report,https://fbref.com/en/players/71ec39ef/scout/10737/Lucas-Tousart-Scouting-Report,https://fbref.com/en/players/71ec39ef/scout/3243/Lucas-Tousart-Scouting-Report,https://fbref.com/en/players/71ec39ef/scout/2104/Lucas-Tousart-Scouting-Report,https://fbref.com/en/players/71ec39ef/scout/1632/Lucas-Tousart-Scouting-Report,
Kevin Trapp,GER,GK,Eint Frankfurt,31,1990,32,32,2880,32.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/ce17b5eb/,https://fbref.com/en/players/ce17b5eb/scout/365_euro/Kevin-Trapp-Scouting-Report,https://fbref.com/en/players/ce17b5eb/scout/11193/Kevin-Trapp-Scouting-Report,https://fbref.com/en/players/ce17b5eb/scout/10737/Kevin-Trapp-Scouting-Report,https://fbref.com/en/players/ce17b5eb/scout/3248/Kevin-Trapp-Scouting-Report,https://fbref.com/en/players/ce17b5eb/scout/2109/Kevin-Trapp-Scouting-Report,,
Christopher Trimmel,AUT,DF,Union Berlin,34,1987,25,23,1990,22.1,2,0,2,0,0,5,0,0.09,0.0,0.09,0.09,0.09,1.8,1.8,2.1,3.9,0.08,0.09,0.17,0.08,0.17,https://fbref.com/en/players/056d2d95/,https://fbref.com/en/players/056d2d95/scout/365_euro/Christopher-Trimmel-Scouting-Report,https://fbref.com/en/players/056d2d95/scout/11193/Christopher-Trimmel-Scouting-Report,https://fbref.com/en/players/056d2d95/scout/10737/Christopher-Trimmel-Scouting-Report,https://fbref.com/en/players/056d2d95/scout/3248/Christopher-Trimmel-Scouting-Report,,,
Philipp Tschauner,GER,GK,RB Leipzig,35,1985,1,0,3,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/73e2f6eb/,https://fbref.com/en/players/73e2f6eb/matchlogs/2017-2018/misc/Philipp-Tschauner-Match-Logs,https://fbref.com/en/players/73e2f6eb/matchlogs/2018-2019/misc/Philipp-Tschauner-Match-Logs,https://fbref.com/en/players/73e2f6eb/matchlogs/2021-2022/misc/Philipp-Tschauner-Match-Logs,,,,
Tuta,BRA,DF,Eint Frankfurt,22,1999,26,26,2183,24.3,4,0,4,0,0,4,1,0.16,0.0,0.16,0.16,0.16,2.4,2.4,0.1,2.6,0.1,0.0,0.11,0.1,0.11,https://fbref.com/en/players/35d64857/,https://fbref.com/en/players/35d64857/scout/365_euro/Tuta-Scouting-Report,https://fbref.com/en/players/35d64857/scout/11193/Tuta-Scouting-Report,https://fbref.com/en/players/35d64857/scout/10737/Tuta-Scouting-Report,,,,
Anthony Ujah,NGA,FWMF,Union Berlin,30,1990,3,0,35,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.63,0.0,0.63,0.63,0.63,https://fbref.com/en/players/99be8fb5/,https://fbref.com/en/players/99be8fb5/scout/3248/Anthony-Ujah-Scouting-Report,https://fbref.com/en/players/99be8fb5/scout/2109/Anthony-Ujah-Scouting-Report,,,,,
Sven Ulreich,GER,GK,Bayern Munich,32,1988,6,6,540,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/7d3e7da6/,https://fbref.com/en/players/7d3e7da6/scout/365_euro/Sven-Ulreich-Scouting-Report,https://fbref.com/en/players/7d3e7da6/scout/11193/Sven-Ulreich-Scouting-Report,https://fbref.com/en/players/7d3e7da6/scout/2109/Sven-Ulreich-Scouting-Report,https://fbref.com/en/players/7d3e7da6/scout/1634/Sven-Ulreich-Scouting-Report,,,
Dayot Upamecano,FRA,DF,Bayern Munich,22,1998,28,25,2211,24.6,1,6,1,0,0,4,0,0.04,0.24,0.28,0.04,0.28,0.8,0.8,1.4,2.1,0.03,0.06,0.09,0.03,0.09,https://fbref.com/en/players/d248cd8f/,https://fbref.com/en/players/d248cd8f/scout/365_euro/Dayot-Upamecano-Scouting-Report,https://fbref.com/en/players/d248cd8f/scout/11193/Dayot-Upamecano-Scouting-Report,https://fbref.com/en/players/d248cd8f/scout/10737/Dayot-Upamecano-Scouting-Report,https://fbref.com/en/players/d248cd8f/scout/3248/Dayot-Upamecano-Scouting-Report,https://fbref.com/en/players/d248cd8f/scout/2109/Dayot-Upamecano-Scouting-Report,https://fbref.com/en/players/d248cd8f/scout/1634/Dayot-Upamecano-Scouting-Report,
Benjamin Uphoff,GER,GK,Freiburg,27,1993,2,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/a9a6fc08/,https://fbref.com/en/players/a9a6fc08/matchlogs/2021-2022/misc/Benjamin-Uphoff-Match-Logs,,,,,,
Mark Uth,GER,MFFW,Köln,29,1991,30,24,2025,22.5,5,8,5,0,0,3,0,0.22,0.36,0.58,0.22,0.58,5.8,5.8,5.4,11.2,0.26,0.24,0.5,0.26,0.5,https://fbref.com/en/players/a3ddb1b9/,https://fbref.com/en/players/a3ddb1b9/scout/365_euro/Mark-Uth-Scouting-Report,https://fbref.com/en/players/a3ddb1b9/scout/11193/Mark-Uth-Scouting-Report,https://fbref.com/en/players/a3ddb1b9/scout/10737/Mark-Uth-Scouting-Report,https://fbref.com/en/players/a3ddb1b9/scout/3248/Mark-Uth-Scouting-Report,https://fbref.com/en/players/a3ddb1b9/scout/2109/Mark-Uth-Scouting-Report,https://fbref.com/en/players/a3ddb1b9/scout/1634/Mark-Uth-Scouting-Report,
Ruben Vargas,SUI,MFFW,Augsburg,22,1998,29,26,1984,22.0,1,3,1,0,0,4,0,0.05,0.14,0.18,0.05,0.18,4.1,4.1,2.5,6.6,0.19,0.11,0.3,0.19,0.3,https://fbref.com/en/players/6ecbddf6/,https://fbref.com/en/players/6ecbddf6/scout/365_euro/Ruben-Vargas-Scouting-Report,https://fbref.com/en/players/6ecbddf6/scout/11193/Ruben-Vargas-Scouting-Report,https://fbref.com/en/players/6ecbddf6/scout/10737/Ruben-Vargas-Scouting-Report,https://fbref.com/en/players/6ecbddf6/scout/3248/Ruben-Vargas-Scouting-Report,,,
